free_text,label_id,clean_text
Minh Nguyen lên bài tứ quý 2 3ng còn lại mặt nghệt ra đếm lá,0,minh nguyen lên bài tứ quý 2 3 ng còn lại mặt nghệt ra đếm lá
Phúc Hưng h mới thấy,0,phúc_hưng h mới thấy
Hâhhaaha bó tay,0,hâhhaaha bó_tay
số nhà thầy cần =)),0,số nhà thầy cần
Nhìn cái mặt muốn xịt chó cắn,1,nhìn cái mặt muốn xịt chó cắn
Không ai như anh mình du lịch khi chưa nghỉ lễ xong nghỉ lễ thì ở nhà sờ chim,0,không ai như anh mình du_lịch khi chưa nghỉ lễ xong nghỉ lễ thì ở nhà sờ chim
Cười lên rồi mọi chuyện sẽ qua 😹😹 de de de de,0,cười lên rồi mọi chuyện sẽ qua de de de de
Anh quên kéo khoá vs đóng cúc nên để vậy đấy.,0,anh quên kéo khóa vs đóng cúc nên để vậy đấy .
Vì 1 người tên nhung mà hại bit bao nhiu người,2,vì 1 người tên nhung mà hại bit bao nhiêu người
"Ủa nó tưởng đăng facebook là ghê gớm hả ta, đăng lên cho ngta chửi thêm à. Đề nghị mọi người unfollow face nó để nó đăng lên rồi tự thủ dâm lấy.",2,"ủa nó tưởng đăng_facebook là ghê_gớm hả ta , đăng lên cho người ta chửi thêm à . đề_nghị mọi người unfollow face nó để nó đăng lên rồi tự_thủ_dâm lấy ."
Miễn ship ko bạn?,0,miễn ship ko bạn ?
Gáp pơ Trung mừ ngón from Sa đéc City,0,gáp pơ trung_mừ ngón from sa_đéc city
Cần lắm những trái tim yêu thương.,0,cần lắm những trái_tim yêu_thương .
Và ĐM chúng nó sáng chế toàn nông dân,1,và địt mẹ chúng_nó sáng_chế toàn nông_dân
Có cái áo sọc mặc Hoài vậy thầy,0,có cái áo sọc mặc hoài vậy thầy
"Vay để con cháu trả thôi, khổ thế hệ tương lai nếu cứ tình trạng này",0,"vay để con_cháu trả thôi , khổ thế_hệ tương_lai nếu cứ tình_trạng này"
"Công trình này trung quốc cho vay tiền để xây, ko cho nó làm thì chẳng lẽ nó muốn nhật làm. Subway ở sài gòn thì nhật cho vay, nhật làm luôn, chứ mỹ có làm đâu",0,"công_trình này trung_quốc cho vay tiền để xây , ko cho nó làm thì chẳng_lẽ nó muốn nhật làm . subway ở sài_gòn thì nhật cho vay , nhật làm luôn , chứ mỹ có làm đâu"
Lưu Thị Phương Thảo Trong Nam cũng sợ quá đây cô :((,0,lưu_thị phương_thảo trong nam cũng sợ quá đây cô
Nguyễn Đức Thủy hại thận,0,nguyễn_đức thủy_hại thận
Anh chụp đúng chỗ em chụp luôn :))),0,anh chụp đúng chỗ em chụp luôn
KO BÍT ĐẦU ĐUÔI. CÂU CHUYỆN RA SAO. LÚC TRƯỚC HÙA NHAU CHƯỞI NGƯỜI TA.  H RỒI BÂY H QUAY LẠI CẮN. KHẨU NGHIỆP TẠO NGHIỆP.,1,ko bít đầu_đuôi . câu_chuyện ra sao . lúc trước hùa nhau chưởi người ta . h rồi bây_h quay lại cắn . khẩu_nghiệp tạo_nghiệp .
From Hau Giang With love,0,from hau_giang with love
Công nghệ của tàu khựa thì đương nhiên là nó kiểm duyệt rồi ... nó không cho nhắc đến cụm từ hoàng sa trường sa .. vậy mà Việt Nam vẫn cho vận hành mạng vớ vẩn này còn người dân Việt Nam vẫn lao đầu vào mà sử dụng mạng chết toi này .. còn phía chính phủ Việt Nam thông qua mạng này đã mặc nhiên công nhận hoàng sa trường sa là của tàu khựa hay sao,0,công_nghệ của tàu khựa thì đương_nhiên là nó kiểm_duyệt rồi ... nó không cho nhắc đến cụm_từ hoàng_sa trường_sa .. vậy_mà việt_nam vẫn cho vận_hành_mạng vớ_vẩn này còn người_dân việt_nam vẫn lao đầu_vào mà sử_dụng mạng chết toi này .. còn phía chính_phủ việt_nam thông_qua mạng này đã mặc_nhiên công_nhận hoàng_sa trường_sa là của tàu khựa hay sao
Em yêu thầy và yêu các bạn nữa chung lớp nha dấu bé 3,0,em yêu thầy và yêu các bạn nữa chung lớp nha dấu bé 3
Con di linh ca loc di cho,2,con di_linh công an loc di cho
Con nhà cộng nô có khác . Dân có mù có điếc cũng biết cái quân cs nhà nó là lũ bán nước hại dân . Thấy MC PHAN ANH đc nhìu người mến mộ thì nó đi cắn người tốt,2,con nhà cộng_nô có khác . dân có mù có điếc cũng biết cái quân cuộc sống nhà nó là lũ bán nước_hại dân . thấy mc phan_anh đc nhìu người mến_mộ thì nó đi cắn người tốt
hẳn là thủy triều đỏ =)),0,hẳn là thủy triều đỏ
Ai lớp du chu cà mo ❤❤❤❤,0,ai lớp du_chu cà_mo
Ngọc Ún ngày đ nào cũng grab đi làm.:)),0,ngọc ún ngày đ nào cũng grab đi làm .
🤣😃😃😃,0,
Chi Chi Thao Nguyen. Rùa Rùa trend kìa nãy tui mình quen chup,0,chi chi thao_nguyen . rùa rùa trend kìa nãy tui mình quen chup
"Ước gì h mk đg ở HN, tối nay kể đc đi bộ dọc Hồ Tây thư giãn thì tốt :)",0,"ước gì h mk đg ở hôn nhân , tối nay kể đc đi bộ dọc hồ tây thư_giãn thì tốt"
Di cách ly là nghĩa vụ cho cộng dồng dừng nói là bắt buộc phát biểu vô ý thức,0,di cách_ly là nghĩa_vụ cho cộng dồng dừng nói là bắt_buộc phát_biểu vô ý_thức
Dell hiểu mấy đứa ấy nghĩ j nhỉ mà cứ thích lây bệnh cho người khác v?,2,dell hiểu mấy đứa ấy nghĩ j_nhỉ mà cứ thích lây bệnh cho người khác v ?
"24:51 ""dùi vập?"" Là gì vậy",0,"24 : 51 "" dùi vập ? "" là gì vậy"
Tuấn Anh bọn nó coi như 1 loại cảm cúm thông thường.ở nhà tự cách li sẽ khỏi :))),0,tuấn anh bọn nó coi như 1 loại cảm cúm thông_thường . ở nhà tự cách li sẽ khỏi
Cho hỏi nhận 1 cái 2 lần thì dc thêm cái j ko ?,0,cho hỏi nhận 1 cái 2 lần thì dc thêm cái j ko ?
Nhìn gì 🖕,0,nhìn gì
Thiếu đoạn đi bar cakdilac nữa tộc trưởng ơi,0,thiếu đoạn đi bar_cakdilac nữa_tộc trưởng ơi
Bac LeRoi nam TungSon 500ae gọi 2 cao thủ võ lâm này về tương trợ miền trung,0,bac leroi nam tungson 500 anh em gọi 2 cao_thủ võ_lâm này về tương_trợ miền trung
😂😂,0,
"chúc idol nhiều sức khoẻ, 2022 về off fan bác nhé!",0,"chúc idol nhiều sức khỏe , 2022 về off fan bác nhé !"
vinahouse anh 3 :)),0,vinahouse anh 3
Ai nhin vo ai cug bit la may la con trai,0,ai nhin vo ai cug bit_la may_la con trai
anh lớn sau này chắc không trông em mà sẽ xem mèo tôm 😌,0,anh lớn sau_này chắc không trông em mà sẽ xem mèo tôm
Thính máy bay thả anh luôn cướp được dễ dàng nhưng tại sao thính em thả a ko lấy đc là sao 😯,0,thính máy_bay thả anh luôn cướp được dễ_dàng nhưng tại_sao thính em thả a ko lấy đc là sao
Cho ABe 🙂,0,cho abe
Lmcs,2,lmcs
"Y sì bà Độ vlog ko bắn giải refunde gáy to hẳn , tộc trưởng 🤣🤣🤣",0,"y_sì bà độ vlog ko bắn giải refunde_gáy to hẳn , tộc trưởng"
"Chuyện côvi : toàn người giàu làm hại người nghèo hổng biết đến khi nào mới hết chống đây ? Chỉ biết cầu mong ơn trên cứu vớt dân lành và mong bà con chúng ta , nếu yêu tổ quốc , yêu đồng bào thì ai đang ở đâu thì ở yên đó bớt di chuyển và ra ngoài đường ... khi tổ quốc cần hảy đứng yên dùm một chổ ....",0,"chuyện côvi toàn người giàu làm hại người nghèo hổng biết đến khi nào mới hết chống đây ? chỉ biết cầu mong_ơn trên cứu_vớt dân_lành và mong bà_con chúng_ta , nếu yêu tổ_quốc , yêu đồng_bào thì ai đang ở đâu thì ở yên đó bớt di_chuyển và ra ngoài đường ... khi tổ_quốc cần hảy đứng yên_dùm một chổ ...."
Hoàng Thiện tks,0,hoàng_thiện tks
"đánh kẻ chạy đi , không đánh kẻ chạy lại , bác yêu nước như vậy thì chúc bác sống khoẻ mạnh , người VN không ai ghét bác cả",0,"đánh kẻ chạy đi , không đánh_kẻ chạy lại , bác yêu nước như_vậy thì chúc bác sống khỏe mạnh , người việt nam không ai ghét bác cả"
Quả đầu màu xanh . Chơi đc nữa tháng 😂,0,quả đầu màu xanh . chơi đc nữa tháng
cái mặt trông như côn đồ vậy =.=,1,cái mặt trông như côn_đồ vậy = . =
Cảm ơn thầy pảk,0,cảm_ơn thầy pảk
Xin link gốc?,0,xin link gốc ?
Dung la con linh dien dien vua thoi chang qua nt goi de choc my dien thoi con ng nhu linh dien thi ai them,2,dung_la con linh_dien dien vua thoi_chang qua nhắn tin goi de choc my dien thoi con người nhu_linh dien thi ai them
Em thích nụ cười của thầy hơn🤣,0,em thích nụ cười của thầy hơn
Trần Uyên chắc đang cày view 🥰,0,trần uyên_chắc đang cày view
Cô nói quá hay,0,cô nói quá hay
Cho sem địa chỉ shop bán quần này ở cao bằng đi anh 😂😂thất chất quá,0,cho sem địa_chỉ shop bán quần này ở cao bằng đi anh thất_chất quá
Hồ Tuấn KiệtKiệt xóa r ông ơi :)),0,hồ tuấn kiệtkiệt xóa r ông ơi
Thầy có nhận đệ tử ko thầy 🙃,0,thầy có nhận đệ_tử ko thầy
Thanh Hiếu ở hải châu kìa,0,thanh_hiếu ở hải_châu_kìa
Để ở đây và k nói gì thêm :)),0,để ở đây và k nói gì thêm
"đuôi sam nhọn, đuôi so hình trụ",0,"đuôi sam nhọn , đuôi so_hình trụ"
Me too,0,me too
tàu việt nam bị bắn ở vịnh thái lan mà cư dân mạng còn bảo là do trung quốc cơ mà. Ngồi bờ nên rõ lắm,0,tàu việt_nam bị bắn ở vịnh thái_lan mà cư_dân mạng còn bảo là do trung_quốc cơ_mà . ngồi bờ nên rõ lắm
Abe muôn năm,0,abe muôn năm
cái gì mà có bác Dần là tui phải coi bằng dc.kaka,0,cái gì mà có bác dần là tui phải coi bằng dc.kaka
Nghe có vẻ vô lí mà hết sức thuyết phục,0,nghe có_vẻ vô_lí mà hết_sức thuyết_phục
dỗi lắm anh ạ,0,dỗi lắm anh ạ
"Jack: Trời! Cái nhẫn mẻ đẹp hú hồn, tui muốn😁",0,"jacktrời ! cái nhẫn_mẻ đẹp hú_hồn , tui muốn"
Huy Hoàng thì ?,0,huy_hoàng thì ?
Lúc nào mà chúng chẳng hô hào học tập và làm việc theo tấm gương đạo đức Hồ Chí Minh..... nhưng thực tế chúng toàn làm ngược lại.,2,lúc_nào mà chúng chẳng hô_hào học_tập và làm_việc theo tấm gương đạo_đức hồ chí_minh_..... nhưng thực_tế chúng toàn làm ngược_lại .
Bean Bụng Bự gớt dòng lệ,0,bean bụng bự gớt dòng_lệ
Hoài Thu t phải làm trc hẳn 1 tháng và k cho nó cắt mái 😂,0,hoài thu t phải làm trc hẳn 1 tháng và k cho nó cắt mái
Cái này là tiếp nối truyền thống cụ nhà nó nhé.,1,cái này là tiếp_nối truyền_thống cụ nhà nó nhé .
"Cái này nên gọi là Siêu Thần Quyền mới đúng, súng bắn không trúng, dao chặt không đứt Súp Pồ Mên",0,"cái này nên gọi là siêu_thần quyền mới đúng , súng bắn không trúng , dao chặt không đứt súp pồ mên"
Ruby Đen mua đâu đấy e ơi bảo a cái,0,ruby đen mua đâu đấy e ơi bảo_a cái
"Tội chú bộ trưởng, sống liêm chính k tham nhũng, nên làm cả đời k đủ tiền mua tvi, máy tính và smartphone nên k thể nào cập nhật được những thông tin mà báo, đài đăng về thực phẩm kém chất lượng.",0,"tội chú bộ_trưởng , sống_liêm chính_k tham_nhũng , nên làm cả đời k đủ tiền mua ti vi , máy_tính và smartphone nên k_thể_nào cập_nhật được những thông_tin mà báo , đài đăng về thực_phẩm kém chất_lượng ."
Sao cai mieng no xau du vay.,2,sao cai_mieng no xau du_vay .
uy tín chó gì bọn độc tài,2,uy_tín chó gì bọn độc_tài
máy bay riêng luôn,0,máy_bay riêng luôn
Mình mua chai 300k ve sịt nhứ cái quần què thấy mình ngu ghê luôn,1,mình mua chai 300 k ve_sịt nhứ cái quần_què thấy mình ngu ghê luôn
xin video với b,0,xin video với b
Ổng bót mà,0,ổng bót mà
Hi,0,hi
😞,0,
Mang K-ATM Cao Lãnh tới đây,0,mang k-atm cao_lãnh tới đây
Chưa bao giờ đọc cái gì mà nó buồn cười như thế này :)))),0,chưa bao_giờ đọc cái gì mà nó buồn_cười như_thế này
"thần quyền .súng bắn không trúng,dao chặt không đứt..vậy là cái loại võ gì mà ghê vậy",0,"thần quyền . súng bắn không trúng , dao chặt không đứt .. vậy là cái loại võ gì mà ghê vậy"
Mấy bạn dlv vào đính chính thông tin đi xem nào?,0,mấy bạn dlv vào đính_chính thông_tin đi xem nào ?
"Hoàng Thảo Nhi nước đi này boss đi nhầm, tý boss đi lại 🤣",0,"hoàng_thảo nhi nước đi này boss đi nhầm , tý_boss đi_lại"
Buồn cho thầy,0,buồn cho thầy
Hihi minh xem cuoi be bung.,0,hihi_minh xem cuoi be bung .
nhanh ề xoá kênh,0,nhanh ề xóa kênh
Do Dat cà khịa khắp nơi :>,0,do dat cà_khịa khắp_nơi : >
Mấy ông chắc biết phải giúp tôi ntn rồi mà !!,0,mấy ông chắc biết phải giúp tôi như thế nào rồi mà ! !
Lê Bá Kỳ Phục Xe Thồ chạy cho cố vô .,0,lê_bá kỳ_phục xe_thồ chạy cho cố vô .
ngta nhiều lắm có 2 mặt đằng này tận 4 mặt !!!,2,người ta nhiều lắm có 2 mặt đằng này tận 4 mặt ! ! !
Sao mọi ng chê nhiều v em thì cày view từ qua tới h,0,sao mọi ng chê nhiều v em thì cày_view từ qua tới h
Quốc Thắng ơ có gì mà cố tình . Tôi bày tỏ ý kiến như vậy. Chứ mắc mớ đến bạn k. Động não lên,0,quốc_thắng ơ có gì mà cố_tình . tôi bày_tỏ ý_kiến như_vậy . chứ mắc mớ đến bạn k . động não lên
Dịch bệnh đang gia tăng em có ý kiến với BGD nên cho học sinh nghỉ học để tránh dịch them,0,dịch_bệnh đang gia_tăng em có ý_kiến với bgd nên cho học_sinh nghỉ học để tránh dịch them
"Đọc thì cũng thấm, cũng hiểu cái ý của bài viết ... Nhưng ngôn từ hình như quá nặng nề :(",0,"đọc thì cũng thấm , cũng hiểu cái ý của bài viết ... nhưng_ngôn từ hình_như quá nặng_nề"
"Le Quan Tran moá đc cái ĐN của m là ngon, bây h...",0,"le quan_tran moá đc cái đn của m là ngon , bây_h ..."
Cáo chết quay đầu về núi mà. Ông trần Dần  nói được lắm mong răng mọi lời ông nói sẻ là sự thật. Chào !!,0,cáo chết quay đầu về núi mà . ông trần dần nói được lắm mong_răng mọi lời ông nói_sẻ là sự_thật . chào ! !
Cười vào mặt ông già :v,0,cười vào mặt ông_già
Trung thu ở nhà mà giữ trinh =))),0,trung_thu ở nhà mà giữ trinh
Ăn với mặc 😑,0,ăn với mặc
Cố lên abe. Qua đó nhớ mang poppy sách phép khè cho ae all star sợ nha anh >3,0,cố lên abe . qua đó nhớ mang poppy sách phép khè cho anh em all star sợ nha anh > 3
Cực kỳ thuyết phục!!,0,cực_kỳ thuyết_phục ! !
Sao thầy kh múa quạt nhỉ =))),0,sao thầy không múa quạt nhỉ
Chàng trai người kinh.... à mà thôi,0,chàng trai người kinh .... à mà thôi
Chúng đang giết dần người Việt,0,chúng đang giết dần người việt
Cảm mơn thầy những giáo án tuyệt dời🤣,0,cảm mơn thầy những giáo_án tuyệt_dời
"Coi mà thấy Cô duyên mà kiểu chân thật, nhìn đời thật tích cực <3",0,"coi mà thấy cô_duyên mà kiểu chân_thật , nhìn đời thật tích_cực <3"
Con.   Quy.  Nãy. Cái.   Miệng.   Nó.  Thúi.  Quá.  Đồ.  Do.   Bán.,2,con . quy . nãy . cái . miệng . nó . thúi . quá . đồ . do . bán .
Mong không tăng nữa 🤦,0,mong không tăng nữa
"Ăn trộm 3 con chim của giám đốc sở bị đi tù 7 năm, còn thảm sát cả 1 thế hệ thì không ai sờ đến.",2,"ăn_trộm 3 con chim của giám_đốc sở bị đi tù 7 năm , còn thảm_sát cả 1 thế_hệ thì không ai sờ đến ."
mực rim mực rim chống ngấy Tết đi ae oiiii,0,mực rim_mực rim chống ngấy tết đi anh em oi
"Cố vấn kinh tế của thủ tướng vn nhìn mặt kinh bỏ mẹ luôn,nhìn như mấy thằng xì ke hay lảng vảng chỗ ngoài đường gần khu tao ở",2,"cố_vấn kinh_tế của thủ_tướng việt nam nhìn mặt kinh_bỏ mẹ luôn , nhìn như mấy thằng xì_ke hay lảng_vảng chỗ ngoài đường gần khu tao ở"
