free_text,label_id,clean_text
Cho,1,cho
"Chưa có kết quả bọn ko hiểu gì phát ngôn ngông cuồng , giờ có kết quả quả rồi sao bọn nó câm hay trốn đâu hết rồi",2,"chưa có kết_quả bọn ko hiểu gì phát_ngôn ngông_cuồng , giờ có kết_quả quả rồi sao bọn nó câm hay trốn đâu hết rồi"
Thế mới gọi là sếp =)),0,thế mới gọi_là sếp
Vậy là anh muốn vô quan tài ở hả,2,vậy là anh muốn vô_quan_tài ở hả
Con này sao mà mất dạy quá,2,con này sao mà mất dạy quá
.giống thực sự 😗,0,. giống thực_sự
Quan chức lương thì cũng như ta thôi. Nhưng ng nào ng nấy khi lên làm quan toàn nhà lầu xe hơi. Lạ.,1,quan_chức lương thì cũng như ta thôi . nhưng ng nào ng_nấy khi lên làm quan_toàn nhà_lầu xe_hơi . lạ .
Thùy Trang :)) thứ điên nó v á mày,2,thùy trang thứ điên nó v á_mày
Cần lắm những trái tim yêu thương.,0,cần lắm những trái_tim yêu_thương .
Toi roi,0,toi roi
"em nghĩ sặc khoai chết thì hợp lý, tổ cha bọn nó",1,"em nghĩ sặc_khoai chết hợp_lý , tổ cha bọn nó"
Thầy câm mẹ mồm đi không em đấm cho bây giờ,2,thầy câm mẹ không đi mồm em đấm cho bây_giờ
trymakk11 sv3 làm sao nốt giờ trong bình luận được hả bạn? Chỉ mình với. Thanks bạn!,0,trymakk11 sv3 làm_sao nốt giờ trong bình_luận được hả bạn ? chỉ mình với . thanks bạn !
"Tâm Nguyễn Phát ngôn đúng chất \""não cứt\"" . Người Việt mà đéo về Việt thì ông muốn họ sang Trung Quốc à ? Giàu thì cũng tiền họ làm ra , có xin nhà ông đéo đâu ? Họ về đéo ảnh hưởng đến đất nước là được . Ý kiến cái đéo gì .",2,"tâm nguyễn_phát_ngôn đúng chất_\ "" não cứt_\ "" . người việt mà đéo về việt thì ông muốn họ sang trung_quốc à ? giàu thì là tiền họ làm ra , có xin nhà ông đéo đâu ? họ về đéo ảnh_hưởng đến đất_nước cũng được . ý_kiến cái đéo gì ."
Trinh ở ngoài đéo ai thèm ngó đâu anh cứ an tâm ở đấy,1,trinh ở ngoài đéo ai thèm ngó đâu anh cứ an_tâm ở đấy
Đồ Uyển Đình Ngọc dcm=)) chai sting vô đầu nha,2,đồ uyển_đình ngọc dcmchai nha sting vô đầu nha
Già mà dơ,1,mà già dơ
Đm cuộc đời nên có 1 độ thôi mệt vl rồi 🤣. 8 ông như ông độ nghĩ đm việt nam n loạn vl....,1,địt mẹ cuộc_đời nên có 1 độ thôi mệt_vl rồi . 8 ông như ông độ nghĩ địt mẹ việt_nam n_loạn vãi lồn ....
Chị ba vàng là chị chó phèn ak haha,2,chị ba vàng là chó phèn ak haha
"Mấy hôm trc đăng bài thấy hay hay, nhưng cái bài này là đéoo ưa nỗi ròi",1,"mấy trc đăng bài thấy hay hay , nhưng cái bài này là đéoo_ưa nỗi ròi"
Sela tuổi gì với abe :))),2,sela tuổi gì abe với
bị tam than My co giam dinh than kinh ong nay chua?,2,bị tam than_my co_giam dinh than kinh_ong nay chua than ?
"@Hoàng Phúc Lê t củng đã cmt gì trên fb bả đâu mà bị chửi chỉ là đọc thấy ko thích ok, m ko đọc là t củng thích xem clip vì vui nhưng đọc cmt thì thấy nhiều cái quá đáng à chứ t chửi gì cô lan của m. Lgbt tối ngày đòi bình đẳng ko kì thị nhưng người ta chưa nói động chạm gì mà dựng lồn lên chửi như m thì người ta ai ko ghét 🙂",2,"phúc lê củng_thích đã cmt gì trên facebook bả đâu mà bị chửi chỉ là đọc thấy ko thích ok , m ko đọc là t t_củng xem clip vì vui nhưng đọc cmt thì thấy nhiều cái quá đáng à chứ t_chửi gì cô lan của m . lgbt tối_ngày đòi bình_đẳng ko_kì_thị nhưng người ta chưa nói_động chạm gì mà dựng lồn lên chửi như m thì người ta ai ko ghét"
Con điên có gan nói mà ko có gan mở cmt cho người ta. Bình luận,2,nói con điên có gan nói mà ko có gan mở cmt cho người ta . bình_luận
Anh tôi,0,anh tôi
Khẩu trang ban ơ đâu cho minh xin đc nhé,0,khẩu_trang ban ơ_đâu cho minh xin đc nhé
Má dơ vl =))),0,má dơ vãi lồn
Duy Nguyễn phục cái máu lồn,2,duy nguyễn_phục nguyễn_phục cái máu lồn
Toàn ngu muội. Đi ra đó mà đánh đi.,1,toàn ngu_muội . đi ra đó mà đánh .
Team iteawon,0,team iteawon
Suốt ngày đi làm ô xin như con chó bên mỹ mà bị đá dập mu 2 lần rồi nên đi đái cũng khó sợ nó nhức,1,suốt ngày đi làm ô xin như con chó bên mỹ mà bị đá dập mu 2 lần rồi nên đi đái cũng khó sợ nó nhức
"hơi quá lời, thật ra thiên hạ đã chửi còn hơn chó",1,"hơi quá lời hơi , thật_ra thiên_hạ đã chửi còn hơn chó"
Cũng đã đến lúc những người làm công tác bảo vệ an ninh.các khu phố cần vào cuộc. Vì hình ảnh của đất nước không để mấy thằng lưu manh làm mất mặt được,2,cũng đã đến lúc những người làm công_tác bảo_vệ an_ninh . các khu_phố cần vào_cuộc . vì hình_ảnh của đất_nước không để mấy thằng lưu_manh làm mất mặt được
Kệ mẹ ngta đi. Soi mói làm cái lồn gi,1,kệ mẹ người ta đi . soi_mói làm cái
Đúng là chó làm người phải chịu ... haizzz,1,đúng là haiz làm người phải chịu ... chó
"Con lợn ad , thế mày định làm gì ? Vác súng ra biển đi , đừng vác bàn phím mà sủa theo lũ ""dâm chủ"" nữa nhé con .",2,"con lợn ad , thế làm gì ?_vác súng ra biển đi , đừng bàn_phím mà sủa lũ "" dâm chủ "" nữa con ."
Hihi cũng dzui mà bạn .,0,hihi cũng dzui mà bạn .
Địt mẹ cộng sản,2,địt mẹ cộng_sản
Canh đéo trượt giây nào nhưng vẫn có 1k7 thằng like trước t :/ kingg vậy,0,canh đéo trượt_giây nào nhưng vẫn có 1 k7 thằng like trước t kingg vậy
Bọn chó sủa bậy,1,sủa chó bọn bậy
Để hình con chó con heo bình tùm bậy tùm bạ.:))) Chửi anti thốn vl,2,để hình con chó anti_thốn heo bình_tùm bậy tùm_bạ . chửi con vãi lồn
thoại cc nhá thầy,2,thoại con cặc nhá thầy
";))) Phê mà Tuý mà cứ livestream thế này, chẳng mấy chốc mà Ế ma tuý🤣",0,"hê mà túy mà cứ livestream thế_này , chẳng_mấy_chốc mà ế ma túy"
@Tuyen Ta chỉ là loại nằm vùng tại Mỹ & tiếp tục sống chui. rút để thủ lợi như thời vc sống trong bưng dùng 3/// xỏ lá để dành chùi rửa,2,ta chỉ là loại nằm_vùng tại thủ_lợi & tiếp_tục sống chui . rút để mỹ như thời_vc sống trong bưng dùng 3 / / / xỏ lá để_dành chùi rửa
Dm pr game nào để t còn chốn,1,dm pr game còn để t nào chốn
Bố tổ sư. Súng bắn không trúng. Để tao bắn cho phát chẳng lòi phèo ra. Cạn lời,1,bố tổ_sư . súng bắn không trúng . để tao bắn cho phát chẳng lòi phèo ra . cạn cạn lời
Ý thức còn ít hơn cả số tiền trong túi t,1,ý_thức tiền còn ít hơn cả số tiền trong túi t
"nhỏ nầy nói chuyện ngong cuồng ,mày có làm đc hôn",1,"nhỏ nầy nói_chuyện ngong_cuồng có , mày có làm đc_hôn"
"Đeos thân nó thì thân ai , đợi myz nó giúp á có mà đến mùa quýt . Tốt nhất cố mà tự thân vận đôngn",1,"đeos thân nó thì thân ai , đợi myz nó giúp á có mà đến mùa quýt . tốt nhất_cố mà tự thân_vận đôngn"
Ai đây không phải thầy của tui :)),0,ai đây không phải thầy của tui
Cô My ơi ở lại với e đi :)) kệ mẹ thg lozzzz ba gà :)))),2,cô my ơi ở loz với e đi kệ mẹ thg lại ba gà
Phụng Mỹ e lai dưới lon e lại lên,1,phụng mỹ e_lai lại dưới lon e lại lên
thế thua gì bác.. k công khai mà cả VN điều biết tên e nó bác nghĩ ngta đón được sao????,0,thế thua gì bác .. k công_khai mà cả việt nam điều biết tên e nó bác nghĩ người ta đón được sao ? ? ? ?
"lolz mắc cười, toàn 1 lủ ở vùng xa vùng xôi ở ... nói chung là chỉ biết và thờ cái Ba Đình, đéo làm được gì thì ngậm cái mổm ăn c..c lại, ko nói, ko ai nói miệng thối đâu mấy con chó DLV ạh",2,"lolz mắc cười , toàn 1 lủ ở vùng_xa vùng xôi ở ba nói_chung là chỉ biết và thờ cái ... đình , đéo làm được gì thì ngậm cái mổm ăn_c .. c lại , ko nói , ko ai nói miệng thối đâu mấy con chó dlv ạh"
Câu Fame vớ vẩn,1,câu vớ vẩn
aatrox nữa,0,aatrox nữa
:))) thầy sela,0,thầy sela
Triệu chứng ghê quá,0,triệu_chứng ghê quá
Quần sịn nhưng tư cách đéo xịn,1,quần_sịn đéo nhưng tư_cách đéo xịn
Vũ KHẤC Tiệp,2,tiệp vũ_khấc
"huỵch toẹt ra chúng nó các đảng viên thường hô hào sống và làm việc theo gương của hồ quang tức hồ chí minh kể cả chúng nó có Ấu Dâm như tên nguyễn khắc thủy , nguyễn hữu linh......., nếu đảng búa liềm phúc kiến xử chúng nó tức là khác nào tự "" Tát vào mặt "" bác của chúng nó làm lộ ra các "" Huyền thoại của bác "" ngày xưa.",2,"huỵch toẹt ra chúng_nó các đảng_viên thường hô_hào sống và làm_việc theo gương của hồ quang_tức hồ chí_minh kể_cả chúng_nó có ấu_dâm như tên nguyễn_khắc_thủy , nguyễn_hữu_linh_....... , nếu đảng_búa liềm phúc_kiến xử chúng_nó tức_là khác nào tự "" tát vào mặt "" bác của chúng_nó huyền_thoại lộ ra các "" làm của bác "" ngày_xưa ."
"Mấy a 3/ bên đó mà dính bệnh xác định chết cmnl vì méo thể dc ưu tiên ,dân chả nó còn chết huống hồ gì dân ăn bám",2,"mấy a 3 / bên đó mà dính bệnh xác_định chết con mẹ nó luôn vì méo_thể dc ưu_tiên , dân chả nó còn chết huống_hồ gì dân ăn bám"
Khiếp cái quả mồm của ông đấy chắc huyền thoại cmnr 😂😂,1,khiếp cái quả mồm của ông đấy chắc huyền_thoại con mẹ nó rồi
Ngứa hết cả cặc,1,ngứa hết hết cả cặc
Vn chết là vừa.cho dân nó xướng,2,nam chết là vừa . cho dân nó xướng
nghe có vẻ vô lý nhưng lại hết sức thuyết phục :),0,nghe có_vẻ vô_lý nhưng lại hết_sức thuyết_phục
Phim rất rất nhạt...còn Kristen thì chắc k bh có nổi 1 fim đóng hay đc...,2,phim rất rất nhạt ... còn kristen thì chắc k bao giờ có nổi 1 phim đóng hay phim đc ...
Luật là tao tao là luật ý kiến cặc gì lên phường,1,luật là tao tao là luật ý_kiến cặc gì lên phường
Thùy Dươn :)),0,thùy dươn
tết rồi thầy ơi,0,tết rồi thầy ơi
"Khi chế độ cs trung cộng sụp đổ ( điều này đang đến gần bằng chứng là ""làn gió độc"" của các cuộc biểu tình ở HongKong đang lan vào đại lục điển hình là Thượng Hải vào ngày 04-12-2019 ,Vũ Hán - Hồ Bắc tháng 07-2019, thị trấn Văn Lầu- Quảng Đông 28-11-2019...) thì người dân xứ đông Laos sẽ làm gì với bọn cs xứ này??? ..xin xem hồi sau sẽ rõ ( sẽ có thêm lời bình của Mao Ton Cương).",2,"khi chế_độ cuộc sống trung_cộng sụp_đổ ( điều này đang đến gần bằng_chứng là "" làn gió độc "" của các cuộc biểu_tình ở hongkong đang lan vào đại_lục điển_hình là thượng_hải vào ngày 04-12-2019 , vũ_hán - hồ bắc tháng 07-2019 , thị_trấn văn_lầu - quảng_đông 28-11-2019 ... ) thì người_dân xứ đông laos sẽ làm gì với bọn cs_xứ này ? ? ? .. xin xem hồi sau sẽ rõ ( sẽ có thêm lời bình của mao ton_cương ) ."
Ả duconme 😂😂😂,1,ả duconme ả
? Lào ko có đg biển hỗ trợ kiểu giề ấy -_-,0,? lào_ko có đg biển hỗ_trợ kiểu giề ấy
Nguyễn Hạnh Mai phục cái máu lồn,1,nguyễn_hạnh mai_phục cái lồn máu lồn
Mixigaming lên tên anh,0,mixigaming lên tên anh
Làm video chưa bạn,0,làm video chưa bạn
đéo hiểu sao em mất mẹ fan cứng of có 1 buổi😂😂,1,đéo mẹ sao em mất hiểu fan cứng_of có 1 buổi
"Với những người bị viêm cấp tính thì thời gian bị dị ứng đến khi khỏi tùy thuộc thương tổn, có thể điều trị trong nhiều ngày hoặc lên tới vài tuần lễ. Để tránh “rước họa vào thân” người tiêu dùng cần biết cách phân biệt nước hoa thật và nhái",0,"với những người bị viêm cấp_tính thì thời_gian bị dị_ứng đến khi khỏi tùy thuộc thương_tổn , có_thể điều_trị trong nhiều ngày hoặc lên tới vài tuần_lễ . để tránh “ rước họa vào thân ” người tiêu_dùng cần biết cách phân_biệt nước_hoa thật và nhái"
sale cc,1,sale con cặc
oke thầy,0,oke thầy
"Đã tham mà còn đi với ngu thì ngồi tù là đúng rồi, cứ cho là thằng khốn kia nó ma ranh đi nhưng mà nếu thằng này biết khôn mà đề phòng thì là cái mẹ gì tới mức ở tù??? Tham thì thâm thôi",2,"đã tham mà_còn đi với ngu thì ngồi tù là đúng rồi , cứ cho là thằng khốn_kia nó ma_ranh đi nhưng_mà nếu thằng tham này biết khôn mà đề_phòng thì là cái mẹ gì tới mức ở tù ? ? ?_tham thì thâm thôi"
nhớ đem giáo án này dạy cho các bạn bên đó nha thầy,0,nhớ đem giáo_án này dạy cho các bạn bên đó nha thầy
Cũng do não thằng ad thôi bạn ạ. Đừng trách,2,cũng do não thằng ad bạn ạ . đừng trách
"Trái cây thì a nghĩ chú mày ko dám nuốt vì sợ độc,2tr usd thì chú mày nuốt,khôn như chú xom a đầy",2,"trái_cây thì a_nghĩ chú mày ko dám nuốt vì sợ độc , 2 tr usd thì chú mày nuốt , khôn_như chú xom a đầy trái_cây"
"Phương Dung Nguyễn chị chơi vậy, ai đ* chị",2,"phương_dung nguyễn_chị chơi vậy , ai đ * chị"
Nhị Thắng cực địt lol mẹ mày,2,lol thắng cực địt nhị mẹ mày
- cả 2 cũng chỉ ngu như nhau thoii khỏi so sánh :)),1,- cả 2 cũng chỉ như nhau thoii khỏi so_sánh
Mẹ tụi ko có não mới kếu là phản động. Ko hiểu chuyen j ma cu nói tới cs la tụi nó nhảy tưng tưng lên ý như là ăn hết của ông bà ông vãi tụi nó mẹ ngu dốt mà tưởng thông minh,2,mẹ tụi ko có não mới kếu là phản_động . ko hiểu chuyen j ma cu nói tới cs_la tụi nó nhảy_tưng tưng lên_ý như là ăn hết của ông_bà ông vãi tụi nó ko mẹ ngu_dốt mà tưởng thông_minh
Ad sao mày bố láo thế,2,ad sao mày bố_láo thế
Anh Lân thật biết chiều lòng khán giả khi phỏng vấn Trần Dần :)),0,anh lân thật biết chiều lòng khán_giả khi phỏng_vấn trần dần
K hèn thì lấy cứt nuôi bụng bầu ah?,1,hèn thì lấy cứt nuôi bụng bầu ah ?
Chúc ông luôn khỏe,0,chúc ông luôn khỏe
Sau khi ông này khỏi bệnh nên cho đi khám não,2,sau khi ông này khỏi đi nên cho bệnh khám não
"Tôi xin rút kinh nguyệt nhé... mợ, mỗi tháng rút 1 lần nhể",1,"tôi xin rút kinh_nguyệt nhé ... mợ , mỗi tháng rút 1 lần"
Nhảm nhí vl,1,lồn nhí vãi nhảm
Dcm mồm đứa nào thôi dám rủa Bác tau bị codonqua.,2,dcm mồm đứa nào bị dám rủa bác tau thôi codonqua .
Rãnh ghê bấm vô coi chi rồi chửi người ta có diên chết liền,1,rãnh ghê_bấm rồi coi chi vô chửi người ta có diên chết liền
